dog,birthday,date_box_test,date_test,age,castration,breed,sex,dias_total,box_errors,condition,condition_order,session,trial_2,trial,delay,latency_partner,latency_subject,dog_press,partner_press,press_first,time_between_press,Success,errortype,dog_see,prop_gaze_before15,prop_gaze_after15
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,3,73,63,6,6.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,74,64,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,75,65,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,76,66,9,9.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,77,67,3,2.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,78,68,6,6.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,79,69,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,80,70,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,81,71,6,6.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,82,72,3,4.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,83,73,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,84,74,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,85,75,6,5.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,86,76,6,6.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,87,77,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,88,78,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,89,79,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,90,80,9,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,91,81,6,10.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,92,82,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,93,83,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,29/01/2020,1.25,intact,russkiytoy,female,0.71,6,a_nv,2,4,94,84,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,1,1,3,3.4,2,y,y,dog,1.4,y,NA,NA,0.533333333,0.288888889
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,2,2,3,NA,1.4,y,n,dog,NA,n,earlypress,NA,0.511111111,0.577777778
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,3,3,3,2.6,5,y,y,owner,2.4,n,latepress,NA,0.355555556,0.666666667
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,4,4,3,3,3.2,y,y,owner,0.2,y,NA,NA,0.484848485,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,5,5,3,3,3.4,y,y,owner,0.4,y,NA,NA,0.378378378,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,6,6,3,2.6,NA,n,y,owner,NA,n,nopress,1,1,0.888888889
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,7,7,3,3.6,4.6,y,y,owner,1,y,NA,NA,0.666666667,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,8,8,3,2.6,3.2,y,y,owner,0.6,y,NA,NA,0.222222222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,9,9,3,2.6,3.2,y,y,owner,0.6,y,NA,NA,0.466666667,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,0,10,10,3,3,3,y,y,NA,0,y,NA,NA,0.644444444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,11,1,9,8,8.2,y,y,owner,0.2,y,NA,NA,0.577777778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,12,2,9,8.4,10.4,y,y,owner,2,n,latepress,NA,0.511111111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,13,3,3,2.8,3,y,y,owner,0.2,y,NA,NA,0,0.244444444
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,14,4,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,15,5,9,9.6,14.2,y,y,owner,4.6,n,latepress,NA,0.155555556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,16,6,9,9.6,10.8,y,y,owner,1.2,y,NA,NA,0.205882353,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,17,7,6,6.2,7,y,y,owner,0.8,y,NA,NA,0.555555556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,18,8,6,NA,4,y,n,dog,NA,n,earlypress,NA,0.333333333,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,19,9,6,6.2,10.6,y,y,owner,4.4,n,latepress,NA,0.297297297,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,20,10,9,9.6,11,y,y,owner,1.4,y,NA,NA,0.511111111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,21,11,3,2.8,4.8,y,y,owner,2,n,latepress,NA,0.488888889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,22,12,3,3.2,5,y,y,owner,1.8,y,NA,NA,0.311111111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,23,13,9,9.2,10.4,y,y,owner,1.2,y,NA,NA,0,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,24,14,3,2.8,2.8,y,y,NA,0,y,NA,NA,0.488888889,0.2
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,25,15,3,3,2.8,y,y,dog,0.2,y,NA,NA,0.488888889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,26,16,9,8.6,11.2,y,y,owner,2.6,n,latepress,NA,0.4,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,27,17,6,6.2,NA,n,y,owner,NA,n,nopress,1,1,0.837209302
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,28,18,6,6,NA,n,y,owner,NA,n,nopress,1,0.777777778,0.840909091
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,29,19,3,2.8,4.6,y,y,owner,1.8,y,NA,NA,0.444444444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,30,20,6,NA,1.2,y,n,dog,NA,n,earlypress,NA,0.263157895,0.333333333
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,1,31,21,6,6.4,8.6,y,y,owner,2.2,n,latepress,NA,0.4,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,32,22,3,2.8,2.4,y,y,dog,0.4,y,NA,NA,0.073170732,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,33,23,6,6,6,y,y,NA,0,y,NA,NA,0.533333333,0.088888889
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,34,24,6,5,4.8,y,y,dog,0.2,y,NA,NA,0.444444444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,35,25,6,5.4,4.2,y,y,dog,1.2,y,NA,NA,0.444444444,0.311111111
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,36,26,3,2.8,3.2,y,y,owner,0.4,y,NA,NA,0.333333333,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,37,27,9,8.6,8.4,y,y,dog,0.2,y,NA,NA,0,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,38,28,3,2.6,2,y,y,dog,0.6,y,NA,NA,0.355555556,0.155555556
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,39,29,9,NA,6.2,y,n,dog,NA,n,earlypress,NA,0.688888889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,40,30,9,8.8,9.4,y,y,owner,0.6,y,NA,NA,0,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,41,31,9,NA,1.4,y,n,dog,NA,n,earlypress,NA,0.04,0.377777778
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,42,32,6,6.6,8,y,y,owner,1.4,y,NA,NA,0.081081081,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,43,33,3,2.8,3.6,y,y,owner,0.8,y,NA,NA,0.333333333,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,44,34,3,2.4,3,y,y,owner,0.6,y,NA,NA,0.688888889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,45,35,9,8.6,9,y,y,owner,0.4,y,NA,NA,0,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,46,36,3,NA,0.8,y,n,dog,NA,n,earlypress,NA,0,1
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,47,37,6,5.8,6.4,y,y,owner,0.6,y,NA,NA,0.064516129,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,48,38,9,9.4,10,y,y,owner,0.6,y,NA,NA,0.384615385,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,49,39,6,6.4,7.2,y,y,owner,0.8,y,NA,NA,0.242424242,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,50,40,6,6,6.2,y,y,owner,0.2,y,NA,NA,0.133333333,0.044444444
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,51,41,3,3,3.6,y,y,owner,0.6,y,NA,NA,0.108108108,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,2,52,42,9,10,11,y,y,owner,1,y,NA,NA,0,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,53,43,9,8.2,9,y,y,owner,0.8,y,NA,NA,0.455011111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,54,44,6,6.8,7.6,y,y,owner,0.8,y,NA,NA,0.455011111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,55,45,6,6.8,9.4,y,y,owner,2.6,n,latepress,NA,0,0.621844444
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,56,46,3,3.2,NA,n,y,owner,NA,n,nopress,1,1,1
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,57,47,9,8.6,9.8,y,y,owner,1.2,y,NA,NA,0.532866667,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,58,48,3,3.2,4,y,y,owner,0.8,y,NA,NA,0.410522222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,59,49,9,10,10.6,y,y,owner,0.6,y,NA,NA,0.577355556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,60,50,3,3,4,y,y,owner,1,y,NA,NA,0.277055556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,61,51,6,6.4,NA,n,y,owner,NA,n,nopress,0,0.188077778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,62,52,3,3,4.2,y,y,owner,1.2,y,NA,NA,0.421644444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,63,53,9,8.8,9.4,y,y,owner,0.6,y,NA,NA,0.477255556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,64,54,3,3,3.8,y,y,owner,0.8,y,NA,NA,0.410522222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,65,55,6,6.6,6.6,y,y,NA,0,y,NA,NA,0.366033333,0.033366667
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,66,56,9,8.8,9.2,y,y,owner,0.4,y,NA,NA,0.377155556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,67,57,3,3.2,3,y,y,dog,0.2,y,NA,NA,0.122344444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,68,58,6,6,6.4,y,y,owner,0.4,y,NA,NA,0.321544444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,69,59,3,3.4,3,y,y,dog,0.4,y,NA,NA,0.288177778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,70,60,6,6.6,7.8,y,y,owner,1.2,y,NA,NA,0.343788889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,71,61,9,9.8,10,y,y,owner,0.2,y,NA,NA,0.555111111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,72,62,6,6,6.2,y,y,owner,0.2,y,NA,NA,0.1992,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,3,73,63,9,10.4,10.6,y,y,owner,0.2,y,NA,NA,0.388277778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,74,64,3,3.2,3.6,y,y,owner,0.4,y,NA,NA,0.189873418,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,75,65,9,10.8,11.2,y,y,owner,0.4,y,NA,NA,0.243688889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,76,66,9,8.8,9,y,y,owner,0.2,y,NA,NA,0.055611111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,77,67,3,4,4.2,y,y,owner,0.2,y,NA,NA,0.455011111,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,78,68,6,5.8,5.8,y,y,NA,0,y,NA,NA,0.243688889,0.122344444
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,79,69,9,8.6,8.8,y,y,owner,0.2,y,NA,NA,0.277055556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,80,70,3,3.2,3.2,y,y,NA,0,y,NA,NA,0.144588889,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,81,71,9,8.6,8.4,y,y,dog,0.2,y,NA,NA,0.288177778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,82,72,6,5.6,5.4,y,y,dog,0.2,y,NA,NA,0.488377778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,83,73,9,9.4,9.4,y,y,NA,0,y,NA,NA,0.410522222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,84,74,3,3.2,3.6,y,y,owner,0.4,y,NA,NA,0.4004,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,85,75,6,6.2,6.4,y,y,owner,0.2,y,NA,NA,0.210322222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,86,76,6,6.8,6.6,y,y,dog,0.2,y,NA,NA,0.265933333,0.189077778
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,87,77,6,5.8,6.6,y,y,owner,0.8,y,NA,NA,0.211322222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,88,78,6,5.6,6,y,y,owner,0.4,y,NA,NA,0.0991,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,89,79,3,2.8,3.8,y,y,owner,1,y,NA,NA,0.283950617,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,90,80,3,3.6,3.6,y,y,NA,0,y,NA,NA,0.521744444,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,91,81,9,9.4,10,y,y,owner,0.6,y,NA,NA,0.277055556,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,92,82,6,6.2,5.8,y,y,dog,0.4,y,NA,NA,0.488377778,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,93,83,9,8.8,8.2,y,y,dog,0.6,y,NA,NA,0.510622222,0
flora,23/08/2018,18/11/2019,13/02/2020,1.25,intact,russkiytoy,female,0.71,6,partnerdelay,3,4,94,84,3,3,4,y,y,owner,1,y,NA,NA,0.610722222,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,1,1,3,NA,1.8,y,n,dog,NA,n,earlypress,NA,0.244444444,0.311111111
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,2,2,3,4.8,7.4,y,y,owner,2.6,n,latepress,NA,0.4,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,3,3,3,4.4,4.6,y,y,owner,0.2,y,NA,NA,0.533333333,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,4,4,3,4,4.8,y,y,owner,0.8,y,NA,NA,0.177777778,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,5,5,3,4,4.6,y,y,owner,0.6,y,NA,NA,0.488888889,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,6,6,3,4.6,5.4,y,y,owner,0.8,y,NA,NA,0.4,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,7,7,3,3.6,5.4,y,y,owner,1.8,y,NA,NA,0.111111111,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,8,8,3,3.8,NA,n,y,owner,NA,n,nopress,0,0,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,9,9,3,3.4,4.4,y,y,owner,1,y,NA,NA,0.488888889,0.044444444
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,0,10,10,3,4,5.2,y,y,owner,1.2,y,NA,NA,0.222222222,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,11,1,3,3.6,6.6,y,y,owner,3,n,latepress,NA,0.044444444,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,12,2,3,4,4.6,y,y,owner,0.6,y,NA,NA,0.377777778,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,13,3,9,9.8,10.4,y,y,owner,0.6,y,NA,NA,0.155555556,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,14,4,9,NA,4.4,y,n,dog,NA,n,earlypress,NA,0.111111111,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,15,5,6,6.2,7,y,y,owner,0.8,y,NA,NA,0.244444444,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,16,6,6,7,8,y,y,owner,1,y,NA,NA,0.377777778,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,17,7,3,4.2,4.8,y,y,owner,0.6,y,NA,NA,0.377777778,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,18,8,9,9.2,NA,n,y,owner,NA,n,nopress,1,1,0.777777778
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,19,9,3,4,NA,n,y,owner,NA,n,nopress,1,1,1
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,20,10,3,3.4,NA,n,y,owner,NA,n,nopress,1,1,1
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,21,11,6,7,10.6,y,y,owner,3.6,n,latepress,NA,1,0.844444444
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,22,12,6,7,10,y,y,owner,3,n,latepress,NA,0,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,23,13,9,9.8,NA,n,y,owner,NA,n,nopress,0,0.955555556,0.866666667
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,24,14,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,25,15,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,26,16,6,7.4,8.2,y,y,owner,0.8,y,NA,NA,0.046242775,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,27,17,3,4,5.2,y,y,owner,1.2,y,NA,NA,0.288888889,0
flora,23/08/2018,18/11/2019,19/02/2020,1.25,intact,russkiytoy,female,0.71,6,pressingdelay,4,1,28,18,9,10.6,13.2,y,y,owner,2.6,n,latepress,NA,0.2,0
